0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
-103.435279972,-186.576296152,54.3362546688,319.470991305,236.329975126,102.12597263,-213.417096651,-63.5014060587,-65.4653670708,-21.6035711334,-48.4443716324,-165.627378689,-28.8047615112,-53.0269473273,7
-111.945777691,-183.957681469,59.5734840344,313.579108269,254.005624235,115.219046045,-213.417096651,-55.6455620102,-65.4653670708,-18.3303027798,-43.2071422667,-180.684413115,-26.1861468283,-51.0629863152,7
-140.095885532,-233.056706772,77.2491331435,377.735167999,288.047615112,123.074890093,-231.09274576,-72.0119037779,-85.104977192,-14.4023807556,-32.0780298647,-180.029759445,-30.7687225233,-60.8827913758,3
-143.369153885,-258.58819993,75.2851721314,383.627051035,301.795342196,123.074890093,-228.474131077,-74.6305184607,-82.4863625092,-14.4023807556,-32.7326835354,-174.137876408,-37.9699129011,-60.8827913758,3
-132.240041483,-259.897507271,64.1560597294,341.074562439,285.429000429,113.255085032,-188.540257164,-57.6095230223,-77.9037868142,0.0,-30.7687225233,-155.152919958,-53.0269473273,-44.5164496081,3
-73.97586479,-192.468179188,38.6245665718,254.005624235,188.540257164,69.393289095,-147.297075909,-33.3873372061,-39.2792202425,-15.0570344263,-38.6245665718,-116.528353386,-37.9699129011,-52.3722936566,5
-81.8317088385,-184.61233514,51.7176399859,233.056706772,197.050754883,75.9398258021,-146.642422239,-37.3152592304,-46.4804106203,-10.4744587313,-24.2221858162,-117.183007057,-32.0780298647,-54.9909083395,5
-82.4863625092,-184.61233514,49.0990253031,234.366014113,202.287984249,73.3212111193,-144.678461226,-44.5164496081,-47.135064291,-9.81980506062,-34.0419908768,-111.945777691,-31.423376194,-52.3722936566,5
-132.894695154,-303.759303209,74.6305184607,324.708220671,267.75335132,83.1410161799,-191.158871847,-41.8978349253,-64.1560597294,-11.129112402,-15.0570344263,-138.131924519,-54.9909083395,-86.4142845335,5
-145.333114897,-284.774346758,85.104977192,356.786250536,288.702268782,82.4863625092,-200.978676907,-56.9548693516,-93.6154749112,-10.4744587313,-33.3873372061,-142.059846544,-60.2281377051,-38.6245665718,1
-133.549348824,-220.618287029,87.0689382042,370.533977621,281.501078404,97.5433969355,-225.855516394,-83.7956698506,-108.017855667,-30.1140688526,-53.0269473273,-165.627378689,-33.3873372061,-41.2431812546,1
-155.152919958,-240.25789715,92.3061675698,379.04447534,305.06861055,109.981816679,-217.345018675,-87.7235918749,-123.074890093,-15.711688097,-33.3873372061,-163.008764006,-24.2221858162,-28.1501078404,1
-155.152919958,-243.531165503,98.1980506062,387.554973059,309.651186245,111.29112402,-223.236901711,-88.3782455456,-121.110929081,-18.3303027798,-43.8617959374,-165.627378689,-31.423376194,-34.0419908768,1
-157.771534641,-248.113741198,100.816665289,384.936358376,312.924454598,108.017855667,-225.200862724,-90.9968602284,-124.384197435,-18.3303027798,-34.0419908768,-172.173915396,-26.1861468283,-28.1501078404,1
-166.28203236,-248.113741198,104.089933643,393.446856095,322.089605988,108.672509338,-225.200862724,-99.5073579476,-130.276080471,-18.9849564505,-39.2792202425,-168.245993372,-25.5314931576,-28.8047615112,1
-87.7235918749,-185.26698881,48.4443716324,257.933546259,198.360062225,87.7235918749,-161.699456665,-35.3512982182,-45.8257569496,-7.20119037779,-43.2071422667,-126.348158447,-45.8257569496,-51.0629863152,7
-87.7235918749,-175.44718375,41.8978349253,261.206814612,193.77748653,85.104977192,-164.318071348,-37.3152592304,-45.8257569496,-11.7837660727,-31.423376194,-130.930734142,-34.0419908768,-50.4083326445,7
-108.672509338,-203.59729159,54.3362546688,329.945450037,246.804433857,105.399240984,-204.906598932,-56.9548693516,-62.1920987173,-18.3303027798,-36.6606055596,-163.008764006,-32.0780298647,-54.3362546688,4
-108.672509338,-208.834520956,51.7176399859,324.053567,247.459087528,117.183007057,-207.525213614,-54.9909083395,-59.5734840344,-13.7477270849,-41.8978349253,-160.390149323,-37.3152592304,-59.5734840344,4
-108.672509338,-205.561252602,51.7176399859,329.945450037,244.185819174,109.981816679,-207.525213614,-53.0269473273,-60.2281377051,-13.7477270849,-41.8978349253,-167.591339701,-36.6606055596,-56.9548693516,4
-98.1980506062,-208.179867285,52.3722936566,297.867420172,242.221858162,95.5794359234,-186.576296152,-54.3362546688,-63.5014060587,-15.0570344263,-41.8978349253,-141.405192873,-34.0419908768,-52.3722936566,7
-100.816665289,-198.360062225,51.7176399859,295.90345916,233.056706772,97.5433969355,-184.61233514,-49.0990253031,-60.2281377051,-13.0930734142,-35.3512982182,-144.023807556,-32.7326835354,-53.0269473273,7
-98.1980506062,-199.014715895,49.0990253031,298.522073843,223.891555382,97.5433969355,-181.339066786,-49.0990253031,-59.5734840344,-16.3663417677,-32.7326835354,-144.023807556,-32.0780298647,-44.5164496081,7
-98.1980506062,-199.014715895,51.7176399859,288.047615112,231.09274576,109.327163008,-173.483222738,-41.2431812546,-66.7746744122,-0.654653670708,-42.552488596,-157.11688097,-42.552488596,-30.1140688526,7
-108.672509338,-180.029759445,59.5734840344,276.918502709,226.510170065,94.9247822527,-189.194910835,-50.4083326445,-59.5734840344,-12.4384197435,-24.8768394869,-157.11688097,-30.1140688526,-57.6095230223,7
-143.369153885,-261.206814612,81.8317088385,386.245665718,297.212766501,121.110929081,-233.056706772,-68.7386354243,-90.9968602284,-7.8558440485,-40.5885275839,-170.209954384,-41.2431812546,-54.3362546688,3
-114.564392374,-255.969585247,49.0990253031,302.449995867,249.42304854,114.564392374,-155.807573628,-24.2221858162,-51.7176399859,7.20119037779,-25.5314931576,-123.729543764,-51.0629863152,-53.6816009981,5
-83.7956698506,-222.582248041,42.552488596,254.005624235,209.489174627,72.0119037779,-152.534305275,-36.6606055596,-43.8617959374,-11.7837660727,-40.5885275839,-120.45627541,-41.2431812546,-51.7176399859,5
-85.7596308627,-193.77748653,57.6095230223,254.005624235,196.396101212,69.393289095,-159.735495653,-49.0990253031,-55.6455620102,-12.4384197435,-36.6606055596,-110.63647035,-28.1501078404,-53.0269473273,5
-84.4503235213,-185.26698881,70.0479427658,254.005624235,199.014715895,73.97586479,-154.498266287,-45.8257569496,-57.6095230223,-9.16515138991,-31.423376194,-108.017855667,-32.0780298647,-51.0629863152,5
-94.2701285819,-208.179867285,70.0479427658,253.350970564,211.453135639,83.7956698506,-156.462227299,-38.6245665718,-49.7536789738,-12.4384197435,-45.1711032789,-110.63647035,-42.552488596,-71.3572501072,5
-133.549348824,-321.434952318,70.7025964365,354.167635853,278.882463722,79.8677478264,-218.654326016,-39.2792202425,-85.7596308627,-5.23722936566,-30.1140688526,-157.771534641,-53.6816009981,-74.6305184607,3
-136.167963507,-302.449995867,89.687552887,376.425860657,281.501078404,81.1770551678,-244.840472845,-64.8107134001,-109.327163008,-11.129112402,-60.2281377051,-155.152919958,-49.0990253031,-53.0269473273,3
-148.606383251,-260.552160942,92.3061675698,389.518934071,308.996532574,112.600431362,-213.417096651,-77.2491331435,-111.945777691,-11.129112402,-45.1711032789,-153.843612616,-45.8257569496,-29.4594151819,1
-155.807573628,-237.639282467,96.8887432648,387.554973059,299.176727514,112.600431362,-218.654326016,-90.9968602284,-125.038851105,-17.6756491091,-33.3873372061,-163.008764006,-28.1501078404,-28.1501078404,1
-155.807573628,-246.804433857,94.9247822527,375.116553316,317.507030293,108.672509338,-210.798481968,-87.0689382042,-117.183007057,-17.0209954384,-29.4594151819,-158.426188311,-28.1501078404,-32.7326835354,1
-153.188958946,-250.07770221,92.3061675698,375.771206986,318.161683964,109.327163008,-216.035711334,-90.3422065577,-125.693504776,-16.3663417677,-32.7326835354,-163.663417677,-22.2582248041,-32.7326835354,1
-159.080841982,-242.876511833,101.47131896,380.353782681,312.269800928,108.672509338,-218.654326016,-92.9608212405,-119.80162174,-17.6756491091,-32.7326835354,-164.318071348,-28.1501078404,-34.0419908768,1
-164.318071348,-257.933546259,103.435279972,386.245665718,329.945450037,114.564392374,-219.308979687,-92.9608212405,-125.693504776,-15.0570344263,-29.4594151819,-164.318071348,-27.4954541697,-34.6966445475,1
-164.318071348,-259.2428536,97.5433969355,391.482895083,327.981489025,115.219046045,-221.92759437,-92.9608212405,-131.585387812,-15.0570344263,-31.423376194,-163.663417677,-24.2221858162,-28.1501078404,1
-111.945777691,-219.963633358,57.6095230223,328.636142695,265.134736637,108.672509338,-210.143828297,-55.6455620102,-66.1200207415,-15.711688097,-32.0780298647,-163.663417677,-32.0780298647,-62.1920987173,4
-114.564392374,-219.963633358,62.846752388,336.491986744,262.516121954,113.909738703,-212.76244298,-56.3002156809,-71.3572501072,-9.81980506062,-40.5885275839,-166.28203236,-34.6966445475,-56.3002156809,4
-109.327163008,-223.236901711,56.9548693516,333.873372061,256.624238918,102.780626301,-201.633330578,-56.3002156809,-71.3572501072,-13.0930734142,-35.3512982182,-163.663417677,-34.6966445475,-50.4083326445,4
-114.564392374,-214.726403992,54.9909083395,326.017528013,253.350970564,100.162011618,-206.870559944,-56.3002156809,-66.1200207415,-7.8558440485,-40.5885275839,-152.534305275,-32.0780298647,-53.0269473273,4
-112.600431362,-206.215906273,57.6095230223,307.032571562,243.531165503,113.909738703,-204.251945261,-48.4443716324,-62.846752388,-13.0930734142,-37.9699129011,-160.390149323,-34.6966445475,-58.9188303637,4
-109.327163008,-207.525213614,54.3362546688,323.39891333,238.293936138,103.435279972,-206.870559944,-49.0990253031,-57.6095230223,-13.0930734142,-40.5885275839,-163.008764006,-37.3152592304,-58.9188303637,4
-111.945777691,-222.582248041,54.3362546688,318.161683964,258.58819993,103.435279972,-196.396101212,-53.6816009981,-60.2281377051,-7.20119037779,-33.3873372061,-166.28203236,-37.9699129011,-53.6816009981,4
-104.089933643,-212.76244298,50.4083326445,302.449995867,245.495126515,102.780626301,-179.375105774,-45.8257569496,-63.5014060587,-15.711688097,-40.5885275839,-147.297075909,-36.6606055596,-50.4083326445,7
-100.162011618,-198.360062225,54.9909083395,302.449995867,228.474131077,95.5794359234,-183.957681469,-53.6816009981,-62.846752388,-17.0209954384,-36.0059518889,-141.405192873,-32.7326835354,-55.6455620102,7
-98.8527042769,-187.230949822,52.3722936566,293.939498148,227.819477406,103.435279972,-183.303027798,-43.2071422667,-60.2281377051,-15.711688097,-33.3873372061,-145.987768568,-28.1501078404,-47.7897179617,7
-94.2701285819,-176.10183742,44.5164496081,300.486034855,223.236901711,92.9608212405,-195.741447542,-51.7176399859,-56.3002156809,-20.2942637919,-36.0059518889,-155.152919958,-29.4594151819,-53.0269473273,7
-103.435279972,-188.540257164,60.2281377051,297.212766501,225.855516394,108.017855667,-189.194910835,-50.4083326445,-66.1200207415,-5.23722936566,-33.3873372061,-155.152919958,-29.4594151819,-45.1711032789,4
-92.9608212405,-193.77748653,47.135064291,282.810385746,235.675321455,92.9608212405,-164.972725018,-40.5885275839,-57.6095230223,-1.96396101212,-35.3512982182,-155.152919958,-39.2792202425,-35.3512982182,7
-85.7596308627,-191.158871847,44.5164496081,258.58819993,228.474131077,95.5794359234,-144.023807556,-45.1711032789,-49.0990253031,7.8558440485,-49.7536789738,-134.204002495,-36.6606055596,-45.1711032789,5
-90.3422065577,-177.411144762,57.6095230223,247.459087528,215.381057663,90.3422065577,-161.699456665,-50.4083326445,-52.3722936566,-15.0570344263,-45.1711032789,-111.945777691,-17.6756491091,-78.558440485,5
-139.441231861,-246.804433857,80.5224014971,391.482895083,303.759303209,127.657465788,-242.221858162,-77.9037868142,-98.1980506062,-18.3303027798,-43.8617959374,-183.957681469,-35.3512982182,-53.0269473273,3
-104.089933643,-274.299888027,43.8617959374,314.888415611,251.387009552,92.9608212405,-170.864608055,-18.3303027798,-60.2281377051,2.61861468283,-20.9489174627,-137.477270849,-60.8827913758,-39.9338739132,3
-92.9608212405,-246.149780186,35.3512982182,293.939498148,229.128784748,78.558440485,-164.972725018,-32.0780298647,-50.4083326445,-3.92792202425,-52.3722936566,-132.240041483,-56.9548693516,-41.8978349253,5
-87.7235918749,-200.978676907,60.2281377051,274.954541697,211.453135639,75.9398258021,-168.900647043,-57.6095230223,-49.7536789738,-15.711688097,-45.8257569496,-123.729543764,-34.6966445475,-57.6095230223,5
-102.780626301,-184.61233514,73.3212111193,286.73830777,212.76244298,83.1410161799,-166.936686031,-56.3002156809,-58.264176693,-11.7837660727,-33.3873372061,-127.002812117,-26.840800499,-56.3002156809,5
-137.477270849,-219.963633358,89.0328992163,339.765255097,280.191771063,101.47131896,-198.360062225,-74.6305184607,-98.1980506062,-17.0209954384,-34.0419908768,-146.642422239,-26.1861468283,-47.7897179617,1
-157.11688097,-254.660277905,93.6154749112,382.972397364,309.651186245,104.744587313,-214.071750322,-83.7956698506,-122.420236422,-16.3663417677,-33.3873372061,-162.354110336,-30.1140688526,-29.4594151819,1
-157.11688097,-248.113741198,96.8887432648,381.663090023,307.032571562,108.672509338,-218.654326016,-89.0328992163,-123.074890093,-13.7477270849,-36.0059518889,-156.462227299,-21.6035711334,-30.1140688526,1
-163.008764006,-260.552160942,102.12597263,392.137548754,322.744259659,113.255085032,-219.308979687,-90.9968602284,-131.585387812,-20.2942637919,-33.3873372061,-165.627378689,-26.840800499,-29.4594151819,1
-166.28203236,-268.40800499,94.9247822527,379.04447534,323.39891333,119.146968069,-209.489174627,-83.1410161799,-111.945777691,2.61861468283,-28.1501078404,-149.915690592,-39.9338739132,-34.6966445475,1
-150.570344263,-263.170775625,81.1770551678,366.606055596,295.90345916,121.765582752,-189.849564505,-64.1560597294,-104.089933643,1.30930734142,-26.1861468283,-147.95172958,-37.3152592304,-39.2792202425,1
-91.6515138991,-186.576296152,49.7536789738,267.098697649,210.143828297,94.9247822527,-168.900647043,-43.2071422667,-45.8257569496,-6.54653670708,-36.0059518889,-133.549348824,-37.3152592304,-49.7536789738,7
-114.564392374,-215.381057663,59.5734840344,339.765255097,253.350970564,107.363201996,-216.690365004,-58.9188303637,-70.7025964365,-17.6756491091,-43.2071422667,-163.663417677,-39.9338739132,-53.6816009981,4
-109.327163008,-215.381057663,54.9909083395,326.672181683,255.969585247,113.255085032,-200.978676907,-50.4083326445,-62.846752388,-8.5104977192,-40.5885275839,-161.044802994,-39.9338739132,-48.4443716324,4
-111.945777691,-207.525213614,54.9909083395,316.852376623,248.768394869,113.255085032,-197.705408554,-47.7897179617,-68.0839817536,-11.129112402,-37.9699129011,-158.426188311,-34.6966445475,-48.4443716324,4
-109.327163008,-210.798481968,53.0269473273,320.125644976,250.732355881,102.12597263,-203.59729159,-55.6455620102,-58.264176693,-11.129112402,-40.5885275839,-166.28203236,-37.3152592304,-53.6816009981,4
-104.089933643,-215.381057663,53.0269473273,310.305839916,240.25789715,105.399240984,-187.885603493,-45.1711032789,-71.3572501072,-8.5104977192,-32.7326835354,-145.987768568,-32.0780298647,-45.8257569496,4
-104.744587313,-204.906598932,50.4083326445,299.176727514,238.293936138,91.6515138991,-187.885603493,-47.135064291,-58.264176693,-10.4744587313,-39.9338739132,-146.642422239,-34.0419908768,-45.8257569496,7
-102.12597263,-192.468179188,50.4083326445,289.356922453,229.783438418,96.8887432648,-185.921642481,-53.0269473273,-58.264176693,-15.711688097,-37.9699129011,-147.95172958,-32.0780298647,-48.4443716324,7
-82.4863625092,-189.194910835,43.2071422667,265.134736637,213.417096651,94.2701285819,-149.261036921,-36.6606055596,-47.7897179617,3.27326835354,-53.6816009981,-130.930734142,-41.2431812546,-54.3362546688,5
-98.8527042769,-178.720452103,75.9398258021,265.134736637,213.417096651,74.6305184607,-210.798481968,-53.0269473273,-67.4293280829,-26.1861468283,-30.1140688526,-142.714500214,-18.3303027798,-75.9398258021,5
-116.528353386,-248.113741198,57.6095230223,343.693177122,267.098697649,96.8887432648,-206.215906273,-53.6816009981,-73.3212111193,-9.16515138991,-38.6245665718,-153.188958946,-42.552488596,-43.8617959374,7
-114.564392374,-232.402053101,59.5734840344,326.017528013,258.58819993,115.219046045,-203.59729159,-53.0269473273,-65.4653670708,-11.129112402,-51.7176399859,-150.570344263,-45.1711032789,-61.5374450465,7
-132.240041483,-259.897507271,73.97586479,380.353782681,292.630190806,113.909738703,-229.128784748,-67.4293280829,-79.2130941557,-23.5675321455,-34.0419908768,-176.756491091,-39.9338739132,-58.9188303637,3
-136.822617178,-265.134736637,73.97586479,390.828241413,303.759303209,118.492314398,-233.711360443,-73.3212111193,-84.4503235213,-21.6035711334,-42.552488596,-181.993720457,-43.2071422667,-61.5374450465,3
-139.441231861,-261.861468283,77.2491331435,398.684085461,306.377917891,119.146968069,-238.948589808,-81.1770551678,-87.7235918749,-22.2582248041,-42.552488596,-183.957681469,-37.3152592304,-64.8107134001,3
-144.023807556,-259.2428536,76.5944794728,401.302700144,312.924454598,127.002812117,-236.984628796,-75.9398258021,-90.3422065577,-14.4023807556,-41.8978349253,-189.194910835,-39.9338739132,-61.5374450465,3
-144.023807556,-265.134736637,82.4863625092,392.137548754,310.960493586,127.657465788,-239.603243479,-75.9398258021,-95.5794359234,-11.7837660727,-47.7897179617,-184.61233514,-42.552488596,-62.1920987173,3
-132.894695154,-276.263849039,77.9037868142,326.017528013,265.134736637,79.2130941557,-210.143828297,-56.9548693516,-85.7596308627,-3.92792202425,-22.9128784748,-144.023807556,-37.3152592304,-65.4653670708,5
-147.95172958,-257.278892588,98.8527042769,398.02943179,291.320883465,108.017855667,-266.444043978,-78.558440485,-112.600431362,-23.5675321455,-54.9909083395,-176.756491091,-37.3152592304,-52.3722936566,3
-152.534305275,-256.624238918,90.9968602284,378.389821669,307.687225233,117.183007057,-220.618287029,-85.7596308627,-114.564392374,-11.7837660727,-36.6606055596,-163.008764006,-31.423376194,-40.5885275839,1
-147.95172958,-259.2428536,88.3782455456,353.512982182,297.212766501,116.528353386,-192.468179188,-66.1200207415,-107.363201996,0.654653670708,-31.423376194,-139.441231861,-34.6966445475,-31.423376194,1
-147.95172958,-242.876511833,90.3422065577,360.71417256,291.975537136,94.2701285819,-212.76244298,-74.6305184607,-106.053894655,-20.9489174627,-32.0780298647,-161.044802994,-35.3512982182,-37.3152592304,1
-155.152919958,-240.912550821,96.2340895941,382.972397364,305.06861055,115.873699715,-212.76244298,-85.7596308627,-117.183007057,-15.0570344263,-37.3152592304,-159.735495653,-26.840800499,-35.3512982182,1
-157.771534641,-261.861468283,99.5073579476,390.828241413,318.816337635,104.744587313,-223.891555382,-94.2701285819,-128.312119459,-18.3303027798,-37.3152592304,-163.663417677,-29.4594151819,-33.3873372061,1
-168.245993372,-256.624238918,99.5073579476,386.245665718,326.672181683,122.420236422,-217.999672346,-91.6515138991,-126.348158447,-15.711688097,-39.9338739132,-168.900647043,-30.7687225233,-36.0059518889,1
-163.008764006,-265.789390307,96.2340895941,387.554973059,323.39891333,123.074890093,-217.999672346,-85.7596308627,-128.966773129,-15.711688097,-34.6966445475,-165.627378689,-25.5314931576,-30.1140688526,1
-165.627378689,-257.278892588,96.2340895941,403.266661156,327.326835354,111.945777691,-229.128784748,-99.5073579476,-123.729543764,-22.2582248041,-43.8617959374,-170.864608055,-28.8047615112,-37.3152592304,1
-145.333114897,-259.2428536,80.5224014971,361.368826231,296.558112831,113.255085032,-193.122832859,-57.6095230223,-96.2340895941,-7.8558440485,-30.7687225233,-147.297075909,-48.4443716324,-39.2792202425,1
-92.3061675698,-188.540257164,47.7897179617,281.501078404,205.561252602,89.687552887,-172.173915396,-41.8978349253,-50.4083326445,-5.89188303637,-29.4594151819,-134.204002495,-34.0419908768,-48.4443716324,7
-113.909738703,-210.798481968,60.8827913758,327.326835354,259.2428536,111.945777691,-204.251945261,-57.6095230223,-70.7025964365,-14.4023807556,-43.2071422667,-163.663417677,-32.0780298647,-51.7176399859,4
-113.909738703,-211.453135639,58.264176693,329.945450037,255.969585247,108.017855667,-204.251945261,-53.0269473273,-62.1920987173,-17.0209954384,-36.0059518889,-163.008764006,-37.9699129011,-54.3362546688,4
-113.909738703,-209.489174627,58.264176693,327.326835354,255.314931576,111.945777691,-198.360062225,-52.3722936566,-68.0839817536,-15.0570344263,-38.6245665718,-160.390149323,-37.9699129011,-54.3362546688,4
-98.8527042769,-199.014715895,50.4083326445,316.197722952,235.675321455,103.435279972,-201.633330578,-53.0269473273,-64.8107134001,-14.4023807556,-46.4804106203,-160.390149323,-35.3512982182,-41.2431812546,4
-88.3782455456,-166.28203236,73.3212111193,269.717312332,220.618287029,75.9398258021,-214.726403992,-63.5014060587,-65.4653670708,-35.3512982182,-54.3362546688,-155.807573628,-19.6396101212,-70.7025964365,5
-145.987768568,-264.480082966,89.0328992163,397.37477812,309.651186245,123.074890093,-246.149780186,-81.8317088385,-101.47131896,-11.7837660727,-54.9909083395,-179.375105774,-44.5164496081,-55.6455620102,3
-130.930734142,-303.104649538,66.1200207415,359.404865219,257.933546259,100.816665289,-204.251945261,-38.6245665718,-75.2851721314,-11.7837660727,-47.135064291,-130.930734142,-63.5014060587,-67.4293280829,3
-134.204002495,-233.056706772,85.104977192,370.533977621,293.939498148,105.399240984,-231.747399431,-74.6305184607,-102.12597263,-22.2582248041,-49.7536789738,-185.26698881,-38.6245665718,-28.1501078404,1
-139.441231861,-208.179867285,87.0689382042,367.915362938,293.284844477,117.183007057,-246.804433857,-83.1410161799,-111.29112402,-22.2582248041,-60.8827913758,-189.849564505,-26.840800499,-33.3873372061,1
-141.405192873,-200.978676907,87.0689382042,373.807245974,298.522073843,119.146968069,-252.696316893,-89.687552887,-108.672509338,-20.2942637919,-57.6095230223,-194.4321402,-21.6035711334,-30.7687225233,1
-153.188958946,-234.366014113,95.5794359234,369.87932395,290.666229794,139.441231861,-221.92759437,-64.1560597294,-104.089933643,1.96396101212,-43.8617959374,-154.498266287,-39.9338739132,-36.0059518889,1
-150.570344263,-254.660277905,89.0328992163,367.260709267,298.522073843,101.47131896,-205.561252602,-77.9037868142,-114.564392374,-15.711688097,-36.6606055596,-144.678461226,-30.7687225233,-34.0419908768,1
-150.570344263,-249.42304854,87.7235918749,386.900319388,301.140688526,111.29112402,-213.417096651,-81.1770551678,-113.909738703,-13.7477270849,-39.2792202425,-164.318071348,-32.7326835354,-32.7326835354,1
-164.318071348,-244.185819174,104.089933643,386.900319388,325.362874342,113.909738703,-220.618287029,-97.5433969355,-125.038851105,-20.9489174627,-41.8978349253,-163.008764006,-29.4594151819,-28.8047615112,1
-164.318071348,-267.098697649,98.8527042769,392.792202425,319.470991305,117.183007057,-223.236901711,-85.7596308627,-132.894695154,-9.81980506062,-36.0059518889,-164.972725018,-26.840800499,-25.5314931576,1
-164.972725018,-261.206814612,98.8527042769,386.245665718,319.470991305,106.053894655,-221.272940699,-94.2701285819,-130.276080471,-15.0570344263,-38.6245665718,-164.318071348,-32.0780298647,-25.5314931576,1
-164.972725018,-251.387009552,99.5073579476,396.065470778,327.981489025,113.909738703,-223.891555382,-91.6515138991,-130.276080471,-8.5104977192,-35.3512982182,-176.10183742,-29.4594151819,-28.8047615112,1
-164.318071348,-252.696316893,102.780626301,395.410817108,329.290796366,115.873699715,-227.819477406,-92.3061675698,-125.038851105,-13.0930734142,-35.3512982182,-171.519261725,-27.4954541697,-39.9338739132,1
-164.972725018,-258.58819993,93.6154749112,399.338739132,328.636142695,115.873699715,-228.474131077,-90.3422065577,-127.002812117,-15.0570344263,-26.840800499,-174.137876408,-22.9128784748,-33.3873372061,1
-166.936686031,-263.825429295,96.2340895941,396.065470778,332.56406472,125.693504776,-231.747399431,-92.9608212405,-127.002812117,-13.0930734142,-36.0059518889,-169.555300713,-22.2582248041,-36.0059518889,1
-112.600431362,-208.179867285,55.6455620102,325.362874342,255.969585247,109.327163008,-206.215906273,-54.3362546688,-64.8107134001,-16.3663417677,-39.9338739132,-166.28203236,-30.1140688526,-56.3002156809,4
-109.981816679,-210.798481968,55.6455620102,320.780298647,255.969585247,111.29112402,-206.215906273,-51.7176399859,-64.8107134001,-16.3663417677,-41.8978349253,-165.627378689,-35.3512982182,-53.6816009981,4
-100.816665289,-189.194910835,51.0629863152,310.305839916,239.603243479,104.089933643,-193.122832859,-49.7536789738,-65.4653670708,-13.7477270849,-46.4804106203,-157.771534641,-32.0780298647,-43.8617959374,4
-95.5794359234,-180.684413115,46.4804106203,308.341878903,231.747399431,96.2340895941,-195.741447542,-54.3362546688,-68.0839817536,-13.7477270849,-43.2071422667,-155.152919958,-26.840800499,-36.6606055596,4
-103.435279972,-169.555300713,55.6455620102,301.795342196,227.164823736,101.47131896,-195.741447542,-56.3002156809,-60.2281377051,-13.7477270849,-41.2431812546,-153.188958946,-24.8768394869,-53.6816009981,4
-109.981816679,-189.194910835,60.8827913758,296.558112831,227.164823736,101.47131896,-187.230949822,-58.9188303637,-68.0839817536,-8.5104977192,-31.423376194,-137.477270849,-24.8768394869,-48.4443716324,7
-92.3061675698,-193.77748653,45.8257569496,286.73830777,210.143828297,89.687552887,-185.26698881,-41.8978349253,-43.2071422667,-15.0570344263,-33.3873372061,-139.441231861,-36.6606055596,-61.5374450465,7
-97.5433969355,-200.324023237,48.4443716324,272.335927015,227.164823736,98.8527042769,-166.936686031,-43.8617959374,-42.552488596,-2.61861468283,-30.7687225233,-143.369153885,-39.9338739132,-63.5014060587,7
-127.657465788,-244.185819174,71.3572501072,360.71417256,271.681273344,109.981816679,-228.474131077,-63.5014060587,-68.7386354243,-21.6035711334,-45.1711032789,-164.972725018,-43.8617959374,-74.6305184607,7
-147.297075909,-290.011576124,74.6305184607,413.741119887,328.636142695,128.966773129,-250.732355881,-66.7746744122,-90.3422065577,-15.0570344263,-47.135064291,-196.396101212,-51.0629863152,-62.846752388,3
-146.642422239,-261.861468283,83.7956698506,408.503890522,309.651186245,128.312119459,-253.350970564,-75.2851721314,-96.8887432648,-20.9489174627,-40.5885275839,-193.77748653,-37.9699129011,-62.846752388,3
-151.879651604,-271.681273344,83.1410161799,391.482895083,324.053567,122.420236422,-240.25789715,-79.8677478264,-110.63647035,-5.23722936566,-46.4804106203,-189.194910835,-43.2071422667,-43.2071422667,3
-140.750539202,-222.582248041,87.7235918749,362.678133572,284.119693087,111.945777691,-220.618287029,-79.8677478264,-109.327163008,-12.4384197435,-49.7536789738,-168.245993372,-33.3873372061,-24.8768394869,1
-145.987768568,-208.834520956,86.4142845335,330.600103708,290.666229794,108.672509338,-207.525213614,-82.4863625092,-93.6154749112,-15.711688097,-41.8978349253,-163.008764006,-28.1501078404,-41.8978349253,1
-159.080841982,-241.567204491,90.9968602284,362.678133572,312.269800928,111.945777691,-221.272940699,-81.8317088385,-117.837660727,-9.81980506062,-39.2792202425,-166.28203236,-30.7687225233,-28.1501078404,1
-151.224997934,-243.531165503,90.9968602284,371.188631291,301.140688526,108.672509338,-220.618287029,-85.104977192,-117.183007057,-15.0570344263,-41.8978349253,-166.28203236,-30.7687225233,-24.8768394869,1
-144.023807556,-219.963633358,93.6154749112,360.059518889,306.377917891,111.945777691,-204.906598932,-90.3422065577,-123.074890093,-10.4744587313,-47.135064291,-157.771534641,-24.8768394869,-23.5675321455,1
-140.750539202,-216.035711334,96.2340895941,357.440904207,288.702268782,103.435279972,-210.798481968,-87.0689382042,-122.420236422,-15.711688097,-41.2431812546,-155.152919958,-23.5675321455,-26.1861468283,1
-143.369153885,-222.582248041,85.104977192,358.750211548,296.558112831,117.837660727,-212.76244298,-77.9037868142,-115.219046045,-10.4744587313,-34.6966445475,-168.245993372,-17.6756491091,-24.8768394869,1
-143.369153885,-220.618287029,90.9968602284,369.224670279,299.176727514,113.909738703,-219.308979687,-93.6154749112,-118.492314398,-17.6756491091,-49.0990253031,-174.137876408,-22.9128784748,-34.0419908768,1
-159.735495653,-246.804433857,96.2340895941,393.446856095,309.651186245,114.564392374,-226.510170065,-87.0689382042,-128.966773129,-13.0930734142,-32.7326835354,-163.663417677,-24.8768394869,-22.2582248041,1
